backend,case_name,status,reason,dtype,algorithm,mode,k,n,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
gpu,q04_k8_max,PASS,ok,uint,map_reduce,max,8,16,Map-reduce top-k end-to-end time (ms),0.248,Map-reduce top-k end-to-end time (ms),0.248,Map-reduce top-k algorithmic time (ms),0.011,324544,exact,16,lower-bound
gpu,q05_k8_max,PASS,ok,uint,map_reduce,max,8,32,Map-reduce top-k end-to-end time (ms),0.252,Map-reduce top-k end-to-end time (ms),0.252,Map-reduce top-k algorithmic time (ms),0.014,324608,exact,32,lower-bound
gpu,q06_k8_max,PASS,ok,uint,map_reduce,max,8,64,Map-reduce top-k end-to-end time (ms),0.255,Map-reduce top-k end-to-end time (ms),0.255,Map-reduce top-k algorithmic time (ms),0.016,324736,exact,64,lower-bound
gpu,q07_k8_max,PASS,ok,uint,map_reduce,max,8,128,Map-reduce top-k end-to-end time (ms),0.255,Map-reduce top-k end-to-end time (ms),0.255,Map-reduce top-k algorithmic time (ms),0.018,324992,exact,128,lower-bound
gpu,q08_k8_max,PASS,ok,uint,map_reduce,max,8,256,Map-reduce top-k end-to-end time (ms),0.262,Map-reduce top-k end-to-end time (ms),0.262,Map-reduce top-k algorithmic time (ms),0.024,325504,exact,256,lower-bound
gpu,q08_k256_max,PASS,ok,uint,map_reduce,max,256,256,Map-reduce top-k end-to-end time (ms),0.615,Map-reduce top-k end-to-end time (ms),0.615,Map-reduce top-k algorithmic time (ms),0.047,480256,exact,256,lower-bound
gpu,q09_k8_max,PASS,ok,uint,map_reduce,max,8,512,Map-reduce top-k end-to-end time (ms),0.265,Map-reduce top-k end-to-end time (ms),0.265,Map-reduce top-k algorithmic time (ms),0.024,326528,exact,512,lower-bound
gpu,q09_k256_max,PASS,ok,uint,map_reduce,max,256,512,Map-reduce top-k end-to-end time (ms),0.615,Map-reduce top-k end-to-end time (ms),0.615,Map-reduce top-k algorithmic time (ms),0.047,481280,exact,512,lower-bound
gpu,q10_k8_max,PASS,ok,uint,map_reduce,max,8,1024,Map-reduce top-k end-to-end time (ms),0.261,Map-reduce top-k end-to-end time (ms),0.261,Map-reduce top-k algorithmic time (ms),0.024,328576,exact,1024,lower-bound
gpu,q10_k256_max,PASS,ok,uint,map_reduce,max,256,1024,Map-reduce top-k end-to-end time (ms),0.619,Map-reduce top-k end-to-end time (ms),0.619,Map-reduce top-k algorithmic time (ms),0.049,483328,exact,1024,lower-bound
gpu,q11_k8_max,PASS,ok,uint,map_reduce,max,8,2048,Map-reduce top-k end-to-end time (ms),0.262,Map-reduce top-k end-to-end time (ms),0.262,Map-reduce top-k algorithmic time (ms),0.024,332672,exact,2048,lower-bound
gpu,q11_k256_max,PASS,ok,uint,map_reduce,max,256,2048,Map-reduce top-k end-to-end time (ms),0.63,Map-reduce top-k end-to-end time (ms),0.63,Map-reduce top-k algorithmic time (ms),0.048,487424,exact,2048,lower-bound
gpu,q12_k8_max,PASS,ok,uint,map_reduce,max,8,4096,Map-reduce top-k end-to-end time (ms),0.265,Map-reduce top-k end-to-end time (ms),0.265,Map-reduce top-k algorithmic time (ms),0.024,340864,exact,4096,lower-bound
gpu,q12_k256_max,PASS,ok,uint,map_reduce,max,256,4096,Map-reduce top-k end-to-end time (ms),0.632,Map-reduce top-k end-to-end time (ms),0.632,Map-reduce top-k algorithmic time (ms),0.048,495616,exact,4096,lower-bound
gpu,q12_k4096_max,PASS,ok,uint,map_reduce,max,4096,4096,Map-reduce top-k end-to-end time (ms),3.733,Map-reduce top-k end-to-end time (ms),3.733,Map-reduce top-k algorithmic time (ms),0.053,2375680,exact,4096,lower-bound
gpu,q13_k8_max,PASS,ok,uint,map_reduce,max,8,8192,Map-reduce top-k end-to-end time (ms),0.266,Map-reduce top-k end-to-end time (ms),0.266,Map-reduce top-k algorithmic time (ms),0.025,357248,exact,8192,lower-bound
gpu,q13_k256_max,PASS,ok,uint,map_reduce,max,256,8192,Map-reduce top-k end-to-end time (ms),0.597,Map-reduce top-k end-to-end time (ms),0.597,Map-reduce top-k algorithmic time (ms),0.053,512000,exact,8192,lower-bound
gpu,q13_k4096_max,PASS,ok,uint,map_reduce,max,4096,8192,Map-reduce top-k end-to-end time (ms),3.507,Map-reduce top-k end-to-end time (ms),3.507,Map-reduce top-k algorithmic time (ms),0.06,2392064,exact,8192,lower-bound
gpu,q14_k8_max,PASS,ok,uint,map_reduce,max,8,16384,Map-reduce top-k end-to-end time (ms),0.27,Map-reduce top-k end-to-end time (ms),0.27,Map-reduce top-k algorithmic time (ms),0.026,390016,exact,16384,lower-bound
gpu,q14_k256_max,PASS,ok,uint,map_reduce,max,256,16384,Map-reduce top-k end-to-end time (ms),0.632,Map-reduce top-k end-to-end time (ms),0.632,Map-reduce top-k algorithmic time (ms),0.054,544768,exact,16384,lower-bound
gpu,q14_k4096_max,PASS,ok,uint,map_reduce,max,4096,16384,Map-reduce top-k end-to-end time (ms),3.43,Map-reduce top-k end-to-end time (ms),3.43,Map-reduce top-k algorithmic time (ms),0.071,2424832,exact,16384,lower-bound
gpu,q15_k8_max,PASS,ok,uint,map_reduce,max,8,32768,Map-reduce top-k end-to-end time (ms),0.276,Map-reduce top-k end-to-end time (ms),0.276,Map-reduce top-k algorithmic time (ms),0.029,455552,exact,32768,lower-bound
gpu,q15_k256_max,PASS,ok,uint,map_reduce,max,256,32768,Map-reduce top-k end-to-end time (ms),0.698,Map-reduce top-k end-to-end time (ms),0.698,Map-reduce top-k algorithmic time (ms),0.063,610304,exact,32768,lower-bound
gpu,q15_k4096_max,PASS,ok,uint,map_reduce,max,4096,32768,Map-reduce top-k end-to-end time (ms),3.437,Map-reduce top-k end-to-end time (ms),3.437,Map-reduce top-k algorithmic time (ms),0.099,2490368,exact,32768,lower-bound
gpu,q16_k8_max,PASS,ok,uint,map_reduce,max,8,65536,Map-reduce top-k end-to-end time (ms),0.297,Map-reduce top-k end-to-end time (ms),0.297,Map-reduce top-k algorithmic time (ms),0.038,906112,exact,65536,lower-bound
gpu,q16_k256_max,PASS,ok,uint,map_reduce,max,256,65536,Map-reduce top-k end-to-end time (ms),0.938,Map-reduce top-k end-to-end time (ms),0.938,Map-reduce top-k algorithmic time (ms),0.22,1060864,exact,65536,lower-bound
gpu,q16_k4096_max,PASS,ok,uint,map_reduce,max,4096,65536,Map-reduce top-k end-to-end time (ms),3.73,Map-reduce top-k end-to-end time (ms),3.73,Map-reduce top-k algorithmic time (ms),0.131,2883584,exact,65536,lower-bound
gpu,q17_k8_max,PASS,ok,uint,map_reduce,max,8,131072,Map-reduce top-k end-to-end time (ms),0.314,Map-reduce top-k end-to-end time (ms),0.314,Map-reduce top-k algorithmic time (ms),0.048,1807232,exact,131072,lower-bound
gpu,q17_k256_max,PASS,ok,uint,map_reduce,max,256,131072,Map-reduce top-k end-to-end time (ms),1.1,Map-reduce top-k end-to-end time (ms),1.1,Map-reduce top-k algorithmic time (ms),0.406,1961984,exact,131072,lower-bound
gpu,q17_k4096_max,PASS,ok,uint,map_reduce,max,4096,131072,Map-reduce top-k end-to-end time (ms),3.812,Map-reduce top-k end-to-end time (ms),3.812,Map-reduce top-k algorithmic time (ms),0.154,3670016,exact,131072,lower-bound
gpu,q17_k131072_max,PASS,ok,uint,map_reduce,max,131072,131072,Map-reduce top-k end-to-end time (ms),12.569,Map-reduce top-k end-to-end time (ms),12.569,Map-reduce top-k algorithmic time (ms),3.034,3670016,exact,131072,lower-bound
gpu,q18_k8_max,PASS,ok,uint,map_reduce,max,8,262144,Map-reduce top-k end-to-end time (ms),0.486,Map-reduce top-k end-to-end time (ms),0.486,Map-reduce top-k algorithmic time (ms),0.072,3289984,exact,262144,lower-bound
gpu,q18_k256_max,PASS,ok,uint,map_reduce,max,256,262144,Map-reduce top-k end-to-end time (ms),1.236,Map-reduce top-k end-to-end time (ms),1.236,Map-reduce top-k algorithmic time (ms),0.57,3444736,exact,262144,lower-bound
gpu,q18_k4096_max,PASS,ok,uint,map_reduce,max,4096,262144,Map-reduce top-k end-to-end time (ms),4.276,Map-reduce top-k end-to-end time (ms),4.276,Map-reduce top-k algorithmic time (ms),0.237,5242880,exact,262144,lower-bound
gpu,q18_k131072_max,PASS,ok,uint,map_reduce,max,131072,262144,Map-reduce top-k end-to-end time (ms),15.48,Map-reduce top-k end-to-end time (ms),15.48,Map-reduce top-k algorithmic time (ms),5.696,5242880,exact,262144,lower-bound
gpu,q19_k8_max,PASS,ok,uint,map_reduce,max,8,524288,Map-reduce top-k end-to-end time (ms),0.577,Map-reduce top-k end-to-end time (ms),0.577,Map-reduce top-k algorithmic time (ms),0.09,4658048,exact,524288,lower-bound
gpu,q19_k256_max,PASS,ok,uint,map_reduce,max,256,524288,Map-reduce top-k end-to-end time (ms),1.759,Map-reduce top-k end-to-end time (ms),1.759,Map-reduce top-k algorithmic time (ms),0.817,6729728,exact,524288,lower-bound
gpu,q19_k4096_max,PASS,ok,uint,map_reduce,max,4096,524288,Map-reduce top-k end-to-end time (ms),4.774,Map-reduce top-k end-to-end time (ms),4.774,Map-reduce top-k algorithmic time (ms),0.861,8388608,exact,524288,lower-bound
gpu,q19_k131072_max,PASS,ok,uint,map_reduce,max,131072,524288,Map-reduce top-k end-to-end time (ms),41.706,Map-reduce top-k end-to-end time (ms),41.706,Map-reduce top-k algorithmic time (ms),31.139,8388608,exact,524288,lower-bound
gpu,q20_k8_max,PASS,ok,uint,map_reduce,max,8,1048576,Map-reduce top-k end-to-end time (ms),0.734,Map-reduce top-k end-to-end time (ms),0.734,Map-reduce top-k algorithmic time (ms),0.109,6755200,exact,1048576,lower-bound
gpu,q20_k256_max,PASS,ok,uint,map_reduce,max,256,1048576,Map-reduce top-k end-to-end time (ms),2.333,Map-reduce top-k end-to-end time (ms),2.333,Map-reduce top-k algorithmic time (ms),1.297,12980224,exact,1048576,lower-bound
gpu,q20_k4096_max,PASS,ok,uint,map_reduce,max,4096,1048576,Map-reduce top-k end-to-end time (ms),9.202,Map-reduce top-k end-to-end time (ms),9.202,Map-reduce top-k algorithmic time (ms),3.854,14680064,exact,1048576,lower-bound
gpu,q20_k131072_max,PASS,ok,uint,map_reduce,max,131072,1048576,Map-reduce top-k end-to-end time (ms),209.833,Map-reduce top-k end-to-end time (ms),209.833,Map-reduce top-k algorithmic time (ms),199.452,14680064,exact,1048576,lower-bound
gpu,q21_k8_max,PASS,ok,uint,map_reduce,max,8,2097152,Map-reduce top-k end-to-end time (ms),1.095,Map-reduce top-k end-to-end time (ms),1.095,Map-reduce top-k algorithmic time (ms),0.166,10949504,exact,2097152,lower-bound
gpu,q21_k256_max,PASS,ok,uint,map_reduce,max,256,2097152,Map-reduce top-k end-to-end time (ms),3.374,Map-reduce top-k end-to-end time (ms),3.374,Map-reduce top-k algorithmic time (ms),2.069,25481216,exact,2097152,lower-bound
gpu,q21_k4096_max,PASS,ok,uint,map_reduce,max,4096,2097152,Map-reduce top-k end-to-end time (ms),12.5,Map-reduce top-k end-to-end time (ms),12.5,Map-reduce top-k algorithmic time (ms),7.129,27262976,exact,2097152,lower-bound
gpu,q21_k131072_max,PASS,ok,uint,map_reduce,max,131072,2097152,Map-reduce top-k end-to-end time (ms),388.045,Map-reduce top-k end-to-end time (ms),388.045,Map-reduce top-k algorithmic time (ms),375.479,27262976,exact,2097152,lower-bound
gpu,q22_k8_max,PASS,ok,uint,map_reduce,max,8,4194304,Map-reduce top-k end-to-end time (ms),1.764,Map-reduce top-k end-to-end time (ms),1.764,Map-reduce top-k algorithmic time (ms),0.216,19338112,exact,4194304,lower-bound
gpu,q22_k256_max,PASS,ok,uint,map_reduce,max,256,4194304,Map-reduce top-k end-to-end time (ms),5.485,Map-reduce top-k end-to-end time (ms),5.485,Map-reduce top-k algorithmic time (ms),3.294,50802688,exact,4194304,lower-bound
gpu,q22_k4096_max,PASS,ok,uint,map_reduce,max,4096,4194304,Map-reduce top-k end-to-end time (ms),16.398,Map-reduce top-k end-to-end time (ms),16.398,Map-reduce top-k algorithmic time (ms),11.036,52428800,exact,4194304,lower-bound
gpu,q22_k131072_max,PASS,ok,uint,map_reduce,max,131072,4194304,Map-reduce top-k end-to-end time (ms),584.09,Map-reduce top-k end-to-end time (ms),584.09,Map-reduce top-k algorithmic time (ms),572.337,52428800,exact,4194304,lower-bound
gpu,q23_k8_max,PASS,ok,uint,map_reduce,max,8,8388608,Map-reduce top-k end-to-end time (ms),3.045,Map-reduce top-k end-to-end time (ms),3.045,Map-reduce top-k algorithmic time (ms),0.3,36115328,exact,8388608,lower-bound
gpu,q23_k256_max,PASS,ok,uint,map_reduce,max,256,8388608,Map-reduce top-k end-to-end time (ms),10.381,Map-reduce top-k end-to-end time (ms),10.381,Map-reduce top-k algorithmic time (ms),6.895,101126144,exact,8388608,lower-bound
gpu,q23_k4096_max,PASS,ok,uint,map_reduce,max,4096,8388608,Map-reduce top-k end-to-end time (ms),24.916,Map-reduce top-k end-to-end time (ms),24.916,Map-reduce top-k algorithmic time (ms),17.384,102760448,exact,8388608,lower-bound
gpu,q23_k131072_max,PASS,ok,uint,map_reduce,max,131072,8388608,Map-reduce top-k end-to-end time (ms),851.194,Map-reduce top-k end-to-end time (ms),851.194,Map-reduce top-k algorithmic time (ms),837.526,102760448,exact,8388608,lower-bound
gpu,q24_k8_max,PASS,ok,uint,map_reduce,max,8,16777216,Map-reduce top-k end-to-end time (ms),5.664,Map-reduce top-k end-to-end time (ms),5.664,Map-reduce top-k algorithmic time (ms),0.417,69669760,exact,16777216,lower-bound
gpu,q24_k256_max,PASS,ok,uint,map_reduce,max,256,16777216,Map-reduce top-k end-to-end time (ms),12.218,Map-reduce top-k end-to-end time (ms),12.218,Map-reduce top-k algorithmic time (ms),6.656,94425088,exact,16777216,lower-bound
gpu,q24_k4096_max,PASS,ok,uint,map_reduce,max,4096,16777216,Map-reduce top-k end-to-end time (ms),36.969,Map-reduce top-k end-to-end time (ms),36.969,Map-reduce top-k algorithmic time (ms),26.887,203423744,exact,16777216,lower-bound
gpu,q24_k131072_max,PASS,ok,uint,map_reduce,max,131072,16777216,Map-reduce top-k end-to-end time (ms),1209.556,Map-reduce top-k end-to-end time (ms),1209.556,Map-reduce top-k algorithmic time (ms),1192.952,203423744,exact,16777216,lower-bound
gpu,q03_k8_max,PASS,ok,uint,gt,max,8,8,Ground truth end-to-end time (ms),0.257,Ground truth end-to-end time (ms),0.257,Ground truth algorithmic time (ms),0.021,64,lower-bound,8,lower-bound
gpu,q04_k8_max,PASS,ok,uint,gt,max,8,16,Ground truth end-to-end time (ms),0.256,Ground truth end-to-end time (ms),0.256,Ground truth algorithmic time (ms),0.02,96,lower-bound,16,lower-bound
gpu,q05_k8_max,PASS,ok,uint,gt,max,8,32,Ground truth end-to-end time (ms),0.258,Ground truth end-to-end time (ms),0.258,Ground truth algorithmic time (ms),0.02,160,lower-bound,32,lower-bound
gpu,q06_k8_max,PASS,ok,uint,gt,max,8,64,Ground truth end-to-end time (ms),0.258,Ground truth end-to-end time (ms),0.258,Ground truth algorithmic time (ms),0.021,288,lower-bound,64,lower-bound
gpu,q07_k8_max,PASS,ok,uint,gt,max,8,128,Ground truth end-to-end time (ms),0.257,Ground truth end-to-end time (ms),0.257,Ground truth algorithmic time (ms),0.02,544,lower-bound,128,lower-bound
gpu,q08_k8_max,PASS,ok,uint,gt,max,8,256,Ground truth end-to-end time (ms),0.256,Ground truth end-to-end time (ms),0.256,Ground truth algorithmic time (ms),0.021,1056,lower-bound,256,lower-bound
gpu,q08_k256_max,PASS,ok,uint,gt,max,256,256,Ground truth end-to-end time (ms),0.261,Ground truth end-to-end time (ms),0.261,Ground truth algorithmic time (ms),0.021,2048,lower-bound,256,lower-bound
gpu,q09_k8_max,PASS,ok,uint,gt,max,8,512,Ground truth end-to-end time (ms),0.257,Ground truth end-to-end time (ms),0.257,Ground truth algorithmic time (ms),0.02,2080,lower-bound,512,lower-bound
gpu,q09_k256_max,PASS,ok,uint,gt,max,256,512,Ground truth end-to-end time (ms),0.263,Ground truth end-to-end time (ms),0.263,Ground truth algorithmic time (ms),0.021,3072,lower-bound,512,lower-bound
gpu,q10_k8_max,PASS,ok,uint,gt,max,8,1024,Ground truth end-to-end time (ms),0.258,Ground truth end-to-end time (ms),0.258,Ground truth algorithmic time (ms),0.02,4128,lower-bound,1024,lower-bound
gpu,q10_k256_max,PASS,ok,uint,gt,max,256,1024,Ground truth end-to-end time (ms),0.263,Ground truth end-to-end time (ms),0.263,Ground truth algorithmic time (ms),0.021,5120,lower-bound,1024,lower-bound
gpu,q11_k8_max,PASS,ok,uint,gt,max,8,2048,Ground truth end-to-end time (ms),0.26,Ground truth end-to-end time (ms),0.26,Ground truth algorithmic time (ms),0.023,8224,lower-bound,2048,lower-bound
gpu,q11_k256_max,PASS,ok,uint,gt,max,256,2048,Ground truth end-to-end time (ms),0.268,Ground truth end-to-end time (ms),0.268,Ground truth algorithmic time (ms),0.024,9216,lower-bound,2048,lower-bound
gpu,q12_k8_max,PASS,ok,uint,gt,max,8,4096,Ground truth end-to-end time (ms),0.262,Ground truth end-to-end time (ms),0.262,Ground truth algorithmic time (ms),0.024,16416,lower-bound,4096,lower-bound
gpu,q12_k256_max,PASS,ok,uint,gt,max,256,4096,Ground truth end-to-end time (ms),0.269,Ground truth end-to-end time (ms),0.269,Ground truth algorithmic time (ms),0.025,17408,lower-bound,4096,lower-bound
gpu,q12_k4096_max,PASS,ok,uint,gt,max,4096,4096,Ground truth end-to-end time (ms),0.409,Ground truth end-to-end time (ms),0.409,Ground truth algorithmic time (ms),0.021,32768,lower-bound,4096,lower-bound
gpu,q13_k8_max,PASS,ok,uint,gt,max,8,8192,Ground truth end-to-end time (ms),0.264,Ground truth end-to-end time (ms),0.264,Ground truth algorithmic time (ms),0.024,32800,lower-bound,8192,lower-bound
gpu,q13_k256_max,PASS,ok,uint,gt,max,256,8192,Ground truth end-to-end time (ms),0.272,Ground truth end-to-end time (ms),0.272,Ground truth algorithmic time (ms),0.025,33792,lower-bound,8192,lower-bound
gpu,q13_k4096_max,PASS,ok,uint,gt,max,4096,8192,Ground truth end-to-end time (ms),0.419,Ground truth end-to-end time (ms),0.419,Ground truth algorithmic time (ms),0.025,49152,lower-bound,8192,lower-bound
gpu,q14_k8_max,PASS,ok,uint,gt,max,8,16384,Ground truth end-to-end time (ms),0.266,Ground truth end-to-end time (ms),0.266,Ground truth algorithmic time (ms),0.025,65568,lower-bound,16384,lower-bound
gpu,q14_k256_max,PASS,ok,uint,gt,max,256,16384,Ground truth end-to-end time (ms),0.273,Ground truth end-to-end time (ms),0.273,Ground truth algorithmic time (ms),0.025,66560,lower-bound,16384,lower-bound
gpu,q14_k4096_max,PASS,ok,uint,gt,max,4096,16384,Ground truth end-to-end time (ms),0.414,Ground truth end-to-end time (ms),0.414,Ground truth algorithmic time (ms),0.022,81920,lower-bound,16384,lower-bound
gpu,q15_k8_max,PASS,ok,uint,gt,max,8,32768,Ground truth end-to-end time (ms),0.27,Ground truth end-to-end time (ms),0.27,Ground truth algorithmic time (ms),0.025,131104,lower-bound,32768,lower-bound
gpu,q15_k256_max,PASS,ok,uint,gt,max,256,32768,Ground truth end-to-end time (ms),0.279,Ground truth end-to-end time (ms),0.279,Ground truth algorithmic time (ms),0.025,132096,lower-bound,32768,lower-bound
gpu,q15_k4096_max,PASS,ok,uint,gt,max,4096,32768,Ground truth end-to-end time (ms),0.419,Ground truth end-to-end time (ms),0.419,Ground truth algorithmic time (ms),0.026,147456,lower-bound,32768,lower-bound
gpu,q16_k8_max,PASS,ok,uint,gt,max,8,65536,Ground truth end-to-end time (ms),0.278,Ground truth end-to-end time (ms),0.278,Ground truth algorithmic time (ms),0.026,262176,lower-bound,65536,lower-bound
gpu,q16_k256_max,PASS,ok,uint,gt,max,256,65536,Ground truth end-to-end time (ms),0.287,Ground truth end-to-end time (ms),0.287,Ground truth algorithmic time (ms),0.026,263168,lower-bound,65536,lower-bound
gpu,q16_k4096_max,PASS,ok,uint,gt,max,4096,65536,Ground truth end-to-end time (ms),0.429,Ground truth end-to-end time (ms),0.429,Ground truth algorithmic time (ms),0.027,278528,lower-bound,65536,lower-bound
gpu,q17_k8_max,PASS,ok,uint,gt,max,8,131072,Ground truth end-to-end time (ms),0.291,Ground truth end-to-end time (ms),0.291,Ground truth algorithmic time (ms),0.022,524320,lower-bound,131072,lower-bound
gpu,q17_k256_max,PASS,ok,uint,gt,max,256,131072,Ground truth end-to-end time (ms),0.297,Ground truth end-to-end time (ms),0.297,Ground truth algorithmic time (ms),0.022,525312,lower-bound,131072,lower-bound
gpu,q17_k4096_max,PASS,ok,uint,gt,max,4096,131072,Ground truth end-to-end time (ms),0.44,Ground truth end-to-end time (ms),0.44,Ground truth algorithmic time (ms),0.023,540672,lower-bound,131072,lower-bound
gpu,q17_k131072_max,PASS,ok,uint,gt,max,131072,131072,Ground truth end-to-end time (ms),6.663,Ground truth end-to-end time (ms),6.663,Ground truth algorithmic time (ms),0.067,1048576,lower-bound,131072,lower-bound
gpu,q18_k8_max,PASS,ok,uint,gt,max,8,262144,Ground truth end-to-end time (ms),0.359,Ground truth end-to-end time (ms),0.359,Ground truth algorithmic time (ms),0.028,1048608,lower-bound,262144,lower-bound
gpu,q18_k256_max,PASS,ok,uint,gt,max,256,262144,Ground truth end-to-end time (ms),0.354,Ground truth end-to-end time (ms),0.354,Ground truth algorithmic time (ms),0.025,1049600,lower-bound,262144,lower-bound
gpu,q18_k4096_max,PASS,ok,uint,gt,max,4096,262144,Ground truth end-to-end time (ms),0.501,Ground truth end-to-end time (ms),0.501,Ground truth algorithmic time (ms),0.028,1064960,lower-bound,262144,lower-bound
gpu,q18_k131072_max,PASS,ok,uint,gt,max,131072,262144,Ground truth end-to-end time (ms),6.672,Ground truth end-to-end time (ms),6.672,Ground truth algorithmic time (ms),0.041,1572864,lower-bound,262144,lower-bound
gpu,q19_k8_max,PASS,ok,uint,gt,max,8,524288,Ground truth end-to-end time (ms),0.525,Ground truth end-to-end time (ms),0.525,Ground truth algorithmic time (ms),0.031,2097184,lower-bound,524288,lower-bound
gpu,q19_k256_max,PASS,ok,uint,gt,max,256,524288,Ground truth end-to-end time (ms),0.532,Ground truth end-to-end time (ms),0.532,Ground truth algorithmic time (ms),0.032,2098176,lower-bound,524288,lower-bound
gpu,q19_k4096_max,PASS,ok,uint,gt,max,4096,524288,Ground truth end-to-end time (ms),0.667,Ground truth end-to-end time (ms),0.667,Ground truth algorithmic time (ms),0.031,2113536,lower-bound,524288,lower-bound
gpu,q19_k131072_max,PASS,ok,uint,gt,max,131072,524288,Ground truth end-to-end time (ms),7.038,Ground truth end-to-end time (ms),7.038,Ground truth algorithmic time (ms),0.266,2621440,lower-bound,524288,lower-bound
gpu,q20_k8_max,PASS,ok,uint,gt,max,8,1048576,Ground truth end-to-end time (ms),0.699,Ground truth end-to-end time (ms),0.699,Ground truth algorithmic time (ms),0.047,4194336,lower-bound,1048576,lower-bound
gpu,q20_k256_max,PASS,ok,uint,gt,max,256,1048576,Ground truth end-to-end time (ms),0.692,Ground truth end-to-end time (ms),0.692,Ground truth algorithmic time (ms),0.044,4195328,lower-bound,1048576,lower-bound
gpu,q20_k4096_max,PASS,ok,uint,gt,max,4096,1048576,Ground truth end-to-end time (ms),0.867,Ground truth end-to-end time (ms),0.867,Ground truth algorithmic time (ms),0.049,4210688,lower-bound,1048576,lower-bound
gpu,q20_k131072_max,PASS,ok,uint,gt,max,131072,1048576,Ground truth end-to-end time (ms),7.326,Ground truth end-to-end time (ms),7.326,Ground truth algorithmic time (ms),0.351,4718592,lower-bound,1048576,lower-bound
gpu,q21_k8_max,PASS,ok,uint,gt,max,8,2097152,Ground truth end-to-end time (ms),1.309,Ground truth end-to-end time (ms),1.309,Ground truth algorithmic time (ms),0.285,8388640,lower-bound,2097152,lower-bound
gpu,q21_k256_max,PASS,ok,uint,gt,max,256,2097152,Ground truth end-to-end time (ms),1.221,Ground truth end-to-end time (ms),1.221,Ground truth algorithmic time (ms),0.189,8389632,lower-bound,2097152,lower-bound
gpu,q21_k4096_max,PASS,ok,uint,gt,max,4096,2097152,Ground truth end-to-end time (ms),1.593,Ground truth end-to-end time (ms),1.593,Ground truth algorithmic time (ms),0.392,8404992,lower-bound,2097152,lower-bound
gpu,q21_k131072_max,PASS,ok,uint,gt,max,131072,2097152,Ground truth end-to-end time (ms),8.091,Ground truth end-to-end time (ms),8.091,Ground truth algorithmic time (ms),0.67,8912896,lower-bound,2097152,lower-bound
gpu,q22_k8_max,PASS,ok,uint,gt,max,8,4194304,Ground truth end-to-end time (ms),2.043,Ground truth end-to-end time (ms),2.043,Ground truth algorithmic time (ms),0.416,16777248,lower-bound,4194304,lower-bound
gpu,q22_k256_max,PASS,ok,uint,gt,max,256,4194304,Ground truth end-to-end time (ms),1.722,Ground truth end-to-end time (ms),1.722,Ground truth algorithmic time (ms),0.13,16778240,lower-bound,4194304,lower-bound
gpu,q22_k4096_max,PASS,ok,uint,gt,max,4096,4194304,Ground truth end-to-end time (ms),1.868,Ground truth end-to-end time (ms),1.868,Ground truth algorithmic time (ms),0.128,16793600,lower-bound,4194304,lower-bound
gpu,q22_k131072_max,PASS,ok,uint,gt,max,131072,4194304,Ground truth end-to-end time (ms),8.412,Ground truth end-to-end time (ms),8.412,Ground truth algorithmic time (ms),0.332,17301504,lower-bound,4194304,lower-bound
gpu,q23_k8_max,PASS,ok,uint,gt,max,8,8388608,Ground truth end-to-end time (ms),3.498,Ground truth end-to-end time (ms),3.498,Ground truth algorithmic time (ms),0.445,33554464,lower-bound,8388608,lower-bound
gpu,q23_k256_max,PASS,ok,uint,gt,max,256,8388608,Ground truth end-to-end time (ms),3.182,Ground truth end-to-end time (ms),3.182,Ground truth algorithmic time (ms),0.223,33555456,lower-bound,8388608,lower-bound
gpu,q23_k4096_max,PASS,ok,uint,gt,max,4096,8388608,Ground truth end-to-end time (ms),3.393,Ground truth end-to-end time (ms),3.393,Ground truth algorithmic time (ms),0.219,33570816,lower-bound,8388608,lower-bound
gpu,q23_k131072_max,PASS,ok,uint,gt,max,131072,8388608,Ground truth end-to-end time (ms),9.593,Ground truth end-to-end time (ms),9.593,Ground truth algorithmic time (ms),0.244,34078720,lower-bound,8388608,lower-bound
gpu,q24_k8_max,PASS,ok,uint,gt,max,8,16777216,Ground truth end-to-end time (ms),6.178,Ground truth end-to-end time (ms),6.178,Ground truth algorithmic time (ms),0.674,67108896,lower-bound,16777216,lower-bound
gpu,q24_k256_max,PASS,ok,uint,gt,max,256,16777216,Ground truth end-to-end time (ms),6.064,Ground truth end-to-end time (ms),6.064,Ground truth algorithmic time (ms),0.588,67109888,lower-bound,16777216,lower-bound
gpu,q24_k4096_max,PASS,ok,uint,gt,max,4096,16777216,Ground truth end-to-end time (ms),6.147,Ground truth end-to-end time (ms),6.147,Ground truth algorithmic time (ms),0.511,67125248,lower-bound,16777216,lower-bound
gpu,q24_k131072_max,PASS,ok,uint,gt,max,131072,16777216,Ground truth end-to-end time (ms),12.553,Ground truth end-to-end time (ms),12.553,Ground truth algorithmic time (ms),0.613,67633152,lower-bound,16777216,lower-bound
npu,q03_k8_max,PASS,ok,uint,bitonic,max,8,8,Trunc bitonic end-to-end time (ms),0.635,Trunc bitonic end-to-end time (ms),0.635,Trunc bitonic algorithmic time (ms),0.552,24608,exact,5120,exact
npu,q04_k8_max,PASS,ok,uint,bitonic,max,8,16,Trunc bitonic end-to-end time (ms),0.643,Trunc bitonic end-to-end time (ms),0.643,Trunc bitonic algorithmic time (ms),0.554,24640,exact,5120,exact
